,HD,HA,logP,MW,sum,bioactivity_class,molecule_chembl_id,canonical_smiles,Molecular Weight,Number of Hydrogen Donors,Number of Hydrogen Acceptors,OWPC,pIC50
5068,0,0,0,0,0,active,CHEMBL3653725,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,412.5370000000003,1.0,5.0,4.731380000000004,7.744727494896692
5069,0,0,0,0,0,active,CHEMBL3653725,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,412.5370000000003,1.0,5.0,4.731380000000004,8.130768280269024
5070,0,0,0,0,0,min effect,CHEMBL3653725,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,412.5370000000003,1.0,5.0,4.731380000000004,5.172630726946174
5071,0,0,0,0,0,active,CHEMBL2152920,CCC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,426.5640000000003,1.0,5.0,4.6261000000000045,8.638272163982407
5072,0,0,0,0,0,active,CHEMBL3653726,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](O)CC2)C3)c1,398.51000000000016,2.0,5.0,3.581900000000002,8.886056647693161
5073,0,0,0,0,0,active,CHEMBL3895159,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,412.53700000000015,1.0,5.0,4.649700000000005,8.58502665202918
5074,0,0,0,0,0,active,CHEMBL3923132,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,416.50000000000017,1.0,5.0,4.480380000000004,8.244125144327509
5075,0,0,0,0,0,active,CHEMBL3923132,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,416.50000000000017,1.0,5.0,4.480380000000004,8.468521082957745
5076,0,0,0,0,0,active,CHEMBL3923132,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,416.50000000000017,1.0,5.0,4.480380000000004,6.196542884351585
5077,0,0,0,0,0,inactive,CHEMBL3653729,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CC1,304.1910000000001,1.0,3.0,2.7699000000000016,4.787812395596042
5078,0,0,0,0,0,active,CHEMBL3653730,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CC21CC1,360.8480000000001,1.0,4.0,4.199480000000003,6.995678626217357
5079,0,0,0,0,0,active,CHEMBL3985516,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#N)cc1C21N=C(C)C(N)=N1,322.4120000000001,1.0,5.0,2.6742800000000004,6.72584215073632
5080,0,0,0,0,0,active,CHEMBL3653732,COCc1cccc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,417.5530000000003,1.0,5.0,4.616000000000003,7.657577319177792
5081,0,0,0,0,0,active,CHEMBL3653733,COCc1cc(F)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,435.5430000000004,1.0,5.0,4.755100000000003,7.638272163982406
5082,0,0,0,0,0,active,CHEMBL3933883,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(COCC(F)(F)F)c3)cc1C21N=C(C)C(N)=N1,486.5380000000001,1.0,6.0,4.943500000000005,7.180456064458133
5083,0,0,0,0,0,active,CHEMBL3972463,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C)c3)cc1[C@@]21N=C(C)C(N)=N1,388.51500000000016,1.0,5.0,4.173020000000003,7.67778070526608
5084,0,0,0,1,1,active,CHEMBL3939410,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C(F)(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1,442.4850000000001,1.0,5.0,4.883400000000004,8.67778070526608
5085,0,0,0,1,1,active,CHEMBL3971150,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C(F)(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1,466.5070000000002,1.0,5.0,5.360080000000006,8.508638306165727
5086,0,0,0,0,0,active,CHEMBL3955716,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1,448.51700000000017,1.0,5.0,5.278880000000006,8.823908740944319
5087,0,0,0,0,0,active,CHEMBL3929159,COc1cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)cc(C#N)c1F,446.5260000000003,1.0,6.0,4.488980000000003,8.657577319177793
5088,0,0,0,0,0,active,CHEMBL3953357,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(F)c3)cc1[C@@]21N=C(C)C(N)=N1,409.4800000000001,1.0,4.0,4.747800000000005,8.552841968657779
5089,0,0,0,0,0,active,CHEMBL3916726,COc1cccc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1F,421.51600000000025,1.0,5.0,4.617300000000003,8.481486060122112
5090,0,0,0,0,0,active,CHEMBL3928162,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccccc3)cc1[C@@]21N=C(C)C(N)=N1,373.50000000000017,1.0,4.0,4.469600000000003,7.886056647693162
5091,0,0,0,0,0,active,CHEMBL3907727,COc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,428.5360000000003,1.0,6.0,4.349880000000003,8.657577319177793
5092,0,0,0,0,0,active,CHEMBL3902302,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,428.5360000000003,1.0,6.0,4.349880000000003,9.075720713938116
5093,0,0,0,1,1,min effect,CHEMBL4111546,COc1cc(C#N)cc(-c2ccc3c(c2)[C@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,428.5360000000003,1.0,6.0,4.349880000000003,5.231361898752385
5094,0,0,0,1,1,active,CHEMBL3936953,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Br)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,477.4060000000002,1.0,5.0,5.103780000000006,8.744727494896694
5095,0,0,0,1,1,active,CHEMBL3936953,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Br)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,477.4060000000002,1.0,5.0,5.103780000000006,9.15490195998574
5096,0,0,0,0,0,min effect,CHEMBL3936953,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Br)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,477.4060000000002,1.0,5.0,5.103780000000006,5.305394801066432
5097,0,0,0,0,0,active,CHEMBL3657419,CCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,426.5640000000003,1.0,5.0,4.903680000000004,8.275724130399214
5098,0,0,0,0,0,active,CHEMBL3657420,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,442.56300000000033,1.0,6.0,4.487680000000003,8.214670164989233
5099,0,0,0,0,0,active,CHEMBL3657420,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,442.56300000000033,1.0,6.0,4.487680000000003,8.508638306165727
5100,0,0,0,0,0,inactive,CHEMBL3657420,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,442.56300000000033,1.0,6.0,4.487680000000003,4.8124792791635365
5101,0,0,0,0,0,active,CHEMBL3985518,COc1ccc(F)c(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,421.5160000000003,1.0,5.0,4.617300000000004,8.823908740944319
5102,0,0,0,1,1,active,CHEMBL3903281,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)ccc3F)cc1[C@@]21N=C(C)C(N)=N1,409.4800000000001,1.0,4.0,4.747800000000004,8.4089353929735
5103,0,0,0,0,0,active,CHEMBL3974225,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)c(F)c(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,450.94500000000016,1.0,5.0,5.133780000000006,9.142667503568733
5104,0,0,0,0,0,active,CHEMBL3897786,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(F)c3F)cc1[C@@]21N=C(C)C(N)=N1,409.4800000000001,1.0,4.0,4.747800000000004,7.703334809738469
5105,0,0,0,0,0,active,CHEMBL3894452,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)ccc3F)cc1[C@@]21N=C(C)C(N)=N1,416.50000000000017,1.0,5.0,4.480380000000004,8.481486060122112
5106,0,0,0,1,1,active,CHEMBL3917003,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc(F)cc3F)cc1[C@@]21N=C(C)C(N)=N1,409.4800000000001,1.0,4.0,4.747800000000005,7.468521082957745
5107,0,0,0,1,1,active,CHEMBL3986744,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(Cl)c3Cl)cc1[C@@]21N=C(C)C(N)=N1,442.39000000000016,1.0,4.0,5.776400000000005,7.1938200260161125
5108,0,0,0,0,0,active,CHEMBL3657428,CC1=N[C@]2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,452.48000000000025,1.0,5.0,5.073180000000003,7.657577319177792
5109,0,0,0,1,1,active,CHEMBL3657429,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)c1,464.5160000000003,1.0,6.0,4.942680000000004,8.999999999999998
5110,0,0,0,1,1,active,CHEMBL3657430,CC1=NC2(N=C1N)c1cc(-c3cncc(C(F)(F)F)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,478.46500000000015,1.0,5.0,5.476200000000002,7.67778070526608
5111,0,0,0,1,1,active,CHEMBL3639562,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,468.9350000000003,1.0,5.0,5.587480000000004,8.886056647693161
5112,0,0,0,1,1,active,CHEMBL3657431,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(F)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,445.46000000000015,1.0,4.0,5.340600000000004,7.67778070526608
5113,0,0,0,0,0,active,CHEMBL3657432,COc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)cc(C#N)c1F,482.50600000000026,1.0,6.0,5.081780000000004,7.619788758288393
5114,0,0,0,0,0,active,CHEMBL3919032,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@](C)(OC)CC2)C3)c1,426.5640000000003,1.0,5.0,4.6261000000000045,7.292429823902062
5115,0,0,0,0,0,active,CHEMBL3946842,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CCC3)cc1C21N=C(C)C(N)=N1,375.51600000000013,1.0,4.0,3.954200000000003,7.657577319177792
5116,0,0,0,0,0,active,CHEMBL3945110,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1C21N=C(C)C(N)=N1,363.50500000000017,1.0,4.0,3.810100000000003,7.619788758288393
5117,0,0,0,0,0,active,CHEMBL3657436,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1CC21CCC(=O)CC1,400.4570000000003,1.0,5.0,4.034480000000003,6.199282921717613
5118,0,0,0,0,0,active,CHEMBL3981574,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc4[nH]cc(C)c4c3)cc1C21N=C(C)C(N)=N1,427.55200000000025,2.0,5.0,4.654320000000003,7.585026652029183
5119,0,0,0,1,1,active,CHEMBL3952823,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C(F)F)c3)cc1C21N=C(C)C(N)=N1,424.4950000000002,1.0,5.0,4.8022000000000045,7.568636235841012
5120,0,0,0,1,1,active,CHEMBL3917335,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc4[nH]cc(C)c4c3)cc1C21N=C(C)C(N)=N1,426.56400000000025,2.0,4.0,5.259320000000004,7.431798275933005
5121,0,0,0,0,0,active,CHEMBL3957561,CC#Cc1cccc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1Cl,445.99400000000026,1.0,4.0,5.494400000000006,6.723538195826754
5122,0,0,0,0,0,inactive,CHEMBL3657441,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(C(F)(F)F)CC1,414.2690000000002,1.0,3.0,4.728600000000005,4.714442690992227
5123,0,0,0,0,0,active,CHEMBL3961886,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CCC3)cc1C21N=C(C)C(N)=N1,381.52000000000015,1.0,5.0,3.981500000000002,7.698970004336017
5124,0,0,0,0,0,active,CHEMBL3657443,COCc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)cc(C#N)c1F,460.5530000000003,1.0,6.0,4.6267800000000046,7.468521082957745
5125,0,0,0,1,1,min effect,CHEMBL3657444,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(C(F)F)CC1,396.27900000000017,1.0,3.0,4.4314000000000044,5.583359492661719
5126,0,0,0,0,0,active,CHEMBL3657445,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC(C(F)F)CC1,428.91400000000016,1.0,4.0,5.384300000000002,6.126098402135536
5127,0,0,0,1,1,active,CHEMBL3948423,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21N=C(C)C(N)=N1,390.32500000000016,1.0,4.0,3.9552000000000014,6.07468790850035
5128,0,0,0,0,0,active,CHEMBL3926971,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C(F)(F)F)c3)cc1C21N=C(C)C(N)=N1,456.51200000000017,1.0,5.0,5.273500000000006,7.356547323513813
5129,0,0,0,0,0,active,CHEMBL3963582,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,430.52700000000016,1.0,5.0,4.870480000000005,7.67778070526608
5130,0,0,0,1,1,active,CHEMBL3972810,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,422.96000000000015,1.0,5.0,4.9081000000000055,7.6020599913279625
5131,0,0,0,0,0,active,CHEMBL3917387,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C(F)F)c3)cc1C21N=C(C)C(N)=N1,462.54400000000015,1.0,5.0,5.668980000000008,7.552841968657781
5132,0,0,0,0,0,active,CHEMBL3987125,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OCC)CC2)C3)c1,426.5640000000003,1.0,5.0,4.6261000000000045,7.657577319177792
5133,0,0,0,0,0,min effect,CHEMBL3414706,NC1=N[C@@]2(c3ccc(F)cc3F)COCC[C@H]2CS1,284.3309999999999,1.0,4.0,2.2581000000000007,5.173925197299173
5134,0,0,0,0,0,active,CHEMBL3691382,CC(C)OC[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2F)CO1,338.4480000000001,1.0,5.0,2.912600000000001,6.402304814074488
5135,0,0,0,0,0,min effect,CHEMBL3691383,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](CO)C[C@H]2CS1,314.357,2.0,5.0,1.6190000000000002,5.643974142806878
5136,0,0,0,0,0,min effect,CHEMBL3414701,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](CF)C[C@H]2CS1,316.348,1.0,4.0,2.5962000000000014,5.856985199745903
5137,0,0,0,0,0,active,CHEMBL3691384,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](CF)C[C@H]2CS1,298.35799999999995,1.0,4.0,2.4571000000000005,6.076755981369723
5138,0,0,0,0,0,active,CHEMBL3691359,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](COCc3ccccc3)C[C@H]2CO1,388.41400000000016,1.0,5.0,3.126900000000002,7.490797477668897
5139,0,0,0,0,0,active,CHEMBL3691360,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](COc3ccccc3)C[C@H]2CS1,372.465,1.0,5.0,3.566600000000003,6.083019952679617
5140,0,0,0,0,0,min effect,CHEMBL3691361,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](COc3ccccn3)C[C@H]2CS1,373.45300000000003,1.0,6.0,2.9616000000000016,5.623423042943489
5141,0,0,0,0,0,active,CHEMBL3691362,CCOC[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2F)CO1,324.42100000000005,1.0,5.0,2.5241000000000007,6.0390538042661674
5142,0,0,0,0,0,min effect,CHEMBL3414706,NC1=N[C@@]2(c3ccc(F)cc3F)COCC[C@H]2CS1,284.3309999999999,1.0,4.0,2.2581000000000007,5.292429823902063
5143,0,0,0,0,0,min effect,CHEMBL3691363,NC1=N[C@@]2(c3ccc(F)cc3)COCC[C@H]2CS1,266.34099999999995,1.0,4.0,2.119,5.123782159408358
5144,0,0,0,0,0,min effect,CHEMBL3691364,NC1=N[C@@]2(c3ccccc3F)COCC[C@H]2CS1,266.34099999999995,1.0,4.0,2.1190000000000007,5.0996328713435295
5145,0,0,0,0,0,min effect,CHEMBL3691365,Cc1ccc([C@]23COCC[C@H]2CSC(N)=N3)c(F)c1,280.368,1.0,4.0,2.42742,5.428291168191311
5146,0,0,0,0,0,inactive,CHEMBL3691366,NC1=N[C@@]2(c3ccccc3)COCC[C@H]2CS1,248.3509999999999,1.0,4.0,1.9799,4.982966660701218
5147,0,0,0,0,0,inactive,CHEMBL3691367,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](COC(=O)c3ccccc3)C[C@H]2CS1,400.475,1.0,6.0,3.3446000000000025,4.886056647693163
5148,0,0,0,0,0,inactive,CHEMBL3691368,NC1=N[C@@]2(c3c(F)cccc3F)COCC[C@H]2CS1,284.3309999999999,1.0,4.0,2.2581000000000007,4.860120913598763
5149,0,0,0,0,0,inactive,CHEMBL3691369,NC1=N[C@@]2(c3ccc(Cl)cc3F)COCC[C@H]2CS1,300.78599999999994,1.0,4.0,2.772400000000001,4.991399828238082
5150,0,0,0,0,0,min effect,CHEMBL3691370,NC1=N[C@@]2(c3ccc(O)cc3F)COCC[C@H]2CS1,282.3399999999998,2.0,5.0,1.8246,5.271646217978772
5151,0,0,0,0,0,inactive,CHEMBL3691371,COc1ccccc1[C@]12COCC[C@H]1CSC(N)=N2,278.37699999999995,1.0,5.0,1.9885,3.9999999999999987
5152,0,0,0,0,0,inactive,CHEMBL3691372,NC1=N[C@]2(c3ccc(F)cc3F)COCC[C@@H]2CS1,284.3309999999999,1.0,4.0,2.2581000000000007,3.9999999999999987
5153,0,0,0,0,0,min effect,CHEMBL3691373,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](COc3cnccn3)C[C@H]2CS1,374.441,1.0,7.0,2.3566000000000003,5.6925039620867866
5154,0,0,0,0,0,min effect,CHEMBL3691374,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](COc3ncccn3)C[C@H]2CS1,374.441,1.0,7.0,2.3566000000000007,5.095284454721319
5155,0,0,0,0,0,min effect,CHEMBL3691364,NC1=N[C@@]2(c3ccccc3F)COCC[C@H]2CS1,266.34099999999995,1.0,4.0,2.1190000000000007,5.0996328713435295
5156,0,0,0,0,0,min effect,CHEMBL3691364,NC1=N[C@@]2(c3ccccc3F)COCC[C@H]2CS1,266.34099999999995,1.0,4.0,2.1190000000000007,5.342944147142896
5157,0,0,0,0,0,inactive,CHEMBL3691375,NC1=N[C@@]2(c3ccccc3OC(F)(F)F)COCC[C@H]2CS1,332.3470000000001,1.0,5.0,2.8785000000000016,4.056011124926227
5158,0,0,0,0,0,min effect,CHEMBL3691376,COC[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2F)CO1,310.39400000000006,1.0,5.0,2.1340000000000003,5.9065783148377635
5159,0,0,0,0,0,min effect,CHEMBL3691377,C[C@H]1SC(N)=N[C@@]2(c3ccccc3F)COCC[C@@H]12,280.368,1.0,4.0,2.5075000000000003,5.172630726946174
5160,0,0,0,0,0,inactive,CHEMBL3691378,C[C@@H]1SC(N)=N[C@@]2(c3ccccc3F)COCC[C@@H]12,280.368,1.0,4.0,2.5075000000000003,4.950781977329819
5161,0,0,0,0,0,min effect,CHEMBL3691379,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](CO)C[C@H]2CS1,296.367,2.0,5.0,1.4799000000000002,5.075204004202088
5162,0,0,0,0,0,inactive,CHEMBL3691380,C[C@H]1SC(N)=N[C@@]2(c3cc(Br)ccc3F)COCC[C@@H]12,359.2640000000002,1.0,4.0,3.2700000000000022,4.555955204081924
5163,0,0,0,0,0,min effect,CHEMBL3691381,C[C@H]1SC(N)=N[C@@]2(c3cc(-c4cncnc4)ccc3F)COCC[C@@H]12,358.4420000000002,1.0,6.0,2.964500000000001,5.522878745280337
5164,0,0,0,0,0,active,CHEMBL3695727,COc1ccc2c(c1)[C@]1(N=C(N)N(C)C1=O)c1cc(-c3cncnc3)ccc1O2,387.39900000000006,1.0,7.0,2.2882,7.872895201635193
5165,0,0,0,0,0,active,CHEMBL3695728,CN1C(=O)[C@]2(N=C1N)c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cccnc3F)cc12,456.47700000000015,1.0,6.0,3.8274000000000026,9.045757490560677
5166,0,0,0,0,0,active,CHEMBL3695729,COc1ccc2c(c1)[C@]1(N=C(N)N(C)C1=O)c1cc(-c3ccc(C)cc3)cc(F)c1O2,417.44000000000017,1.0,5.0,3.9457200000000014,7.866461091629782
5167,0,0,0,0,0,active,CHEMBL3695730,CC#Cc1cncc(-c2ccc3c(c2)[C@]2(N=C(N)N(C)C2=O)c2cc(C4=CCOCC4)cc(F)c2O3)c1,494.5260000000004,1.0,6.0,4.198800000000003,9.045757490560677
5168,0,0,0,0,0,active,CHEMBL3695731,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(N)N(C)C2=O)c2cc(C4=CCOCC4)cc(F)c2O3)c1,494.5260000000004,1.0,6.0,4.198800000000003,6.747146969020107
5169,0,0,0,1,1,active,CHEMBL3695730,CC#Cc1cncc(-c2ccc3c(c2)[C@]2(N=C(N)N(C)C2=O)c2cc(C4=CCOCC4)cc(F)c2O3)c1,494.5260000000004,1.0,6.0,4.198800000000003,9.30102999566398
5170,0,0,0,1,1,active,CHEMBL3695732,Cc1ccc(-c2cc(F)c3c(c2)[C@]2(N=C(N)N(C)C2=O)c2cc(-c4cccc(Cl)c4)ccc2O3)cc1,497.95700000000016,1.0,4.0,6.257520000000005,8.387216143280263
5171,0,0,0,1,1,active,CHEMBL3695734,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1Oc1c(F)cc(C3=CCOCC3)cc12,489.93400000000037,1.0,5.0,5.0858000000000025,9.522878745280336
5172,0,0,0,1,1,active,CHEMBL3695735,CN1C(=O)[C@@]2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1Oc1c(F)cc(C3=CCOCC3)cc12,489.93400000000037,1.0,5.0,5.0858000000000025,7.614393726401688
5173,0,0,0,1,1,active,CHEMBL3695732,Cc1ccc(-c2cc(F)c3c(c2)[C@]2(N=C(N)N(C)C2=O)c2cc(-c4cccc(Cl)c4)ccc2O3)cc1,497.95700000000016,1.0,4.0,6.257520000000005,6.647817481888637
5174,0,0,0,0,0,active,CHEMBL3695733,Cc1ccc(-c2cc(F)c3c(c2)[C@@]2(N=C(N)N(C)C2=O)c2cc(-c4cccc(Cl)c4)ccc2O3)cc1,497.95700000000016,1.0,4.0,6.257520000000005,8.537602002101043
5175,0,0,0,0,0,active,CHEMBL3695736,CN1C(=O)[C@@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(-c3ccnc(F)c3)cc12,487.44100000000014,1.0,6.0,4.363900000000002,6.772113295386326
5176,0,0,0,0,0,active,CHEMBL3695737,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(-c3ccnc(F)c3)cc12,487.44100000000014,1.0,6.0,4.363900000000002,9.698970004336017
5177,0,0,0,0,0,active,CHEMBL3695738,CN1C(=O)C[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3=CCOCC3)cc12,471.49200000000036,1.0,7.0,3.6125000000000025,8.031517051446064
5178,0,0,0,0,0,active,CHEMBL3695739,CN1C(=O)C[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3=CCCOC3)cc12,471.49200000000036,1.0,7.0,3.6125000000000025,7.917214629683549
5179,0,0,0,0,0,min effect,CHEMBL3695740,CN1C(=O)C[C@@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3=CCOCC3)cc12,471.49200000000036,1.0,7.0,3.6125000000000025,5.756961951313706
5180,0,0,0,0,0,min effect,CHEMBL3695741,CN1C(=O)C[C@@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3=CCCOC3)cc12,471.49200000000036,1.0,7.0,3.6125000000000025,5.614393726401687
5181,0,0,0,0,0,active,CHEMBL3695742,CN1C(=O)C[C@@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,484.4660000000002,1.0,7.0,4.009900000000002,6.359518563029578
5182,0,0,1,0,1,active,CHEMBL3695743,CN1C(=O)C[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,484.4660000000002,1.0,7.0,4.009900000000002,7.913640169325251
5183,0,0,0,0,0,active,CHEMBL3639946,CN1C(=O)CC2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F,502.4560000000001,1.0,7.0,4.149000000000002,8.619788758288394
5184,0,0,0,0,0,active,CHEMBL3695744,CN1C(=O)CC2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2=CCCOC2)nc1F,489.48200000000037,1.0,7.0,3.7516000000000025,8.853871964321762
5185,0,0,0,0,0,min effect,CHEMBL3695745,CN1C(=O)C[C@@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(Cl)nc1F,441.82500000000016,1.0,6.0,3.601300000000002,5.085656842880558
5186,0,0,1,0,1,active,CHEMBL3695746,CN1C(=O)C[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(Cl)nc1F,441.82500000000016,1.0,6.0,3.601300000000002,7.478861916295962
