naAromAtom,nAtom,nN,nO,nS,nF,nCl,BCUTw-1h,BCUTp-1l,BCUTp-1h,nBondsD,SpMax1_Bhs,SpMax2_Bhs,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C3SP3,C4SP3,SCH-7,SC-3,VC-3,SPC-4,MIC0,nAtomLAC,piPC6,R_TpiPCTPC,n5Ring,n6Ring,nFRing,nF9Ring,nF10Ring,nFG12Ring,nHeteroRing,n6HeteroRing,VE3_D,VR1_D,pIC50
12,88,4,5,0,0.0,0.0,15.99896654838198,4.866072650225333,10.980440795846906,3.0,4.913922788243679,4.906660462830851,0,3,10,2,5,0,0,0.4352839364706287,2.426966501161328,1.10926023000444,5.620856816128503,13.459315950934991,4,5.859539007268555,3.1627802690582967,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.042316714396963,2013.3470719021286,5.772113295386325
12,88,4,5,0,0.0,0.0,15.99896654838198,4.8709872929934805,10.985353273480198,3.0,4.8930116253517335,4.885526982836517,0,3,10,2,5,0,0,0.4352839364706287,2.8352147916251917,1.3449624903999555,5.830072639424371,13.459315950934991,4,5.878610749024191,3.1699844306049823,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.751336945865148,5851.513689822,5.946921556516579
12,87,4,4,0,0.0,0.0,15.99795617543982,4.885757329308125,11.000123815374074,3.0,4.913849383893852,4.906660411168176,0,3,9,3,4,0,0,0.4352839364706288,2.426966501161328,1.1590699784582208,5.6208568161285015,12.983511613451011,4,5.846619394583187,3.1578703703703703,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.841297195906108,9290.899417437928,6.161150909262744
12,89,5,4,0,0.0,0.0,15.99795817441366,4.890347268805553,11.004714492501792,3.0,4.892967319432196,4.885526951377329,0,3,10,2,5,0,0,0.4352839364706287,2.8352147916251917,1.4132273161886089,5.830072639424371,13.344146649782742,4,5.878610749024191,3.1699844306049823,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.7513369458651535,5851.513689821884,6.55284196865778
12,86,5,4,0,0.0,0.0,15.997957152523645,4.88052284741528,10.994888847730653,3.0,4.903058627424541,4.895725584118106,0,3,10,2,5,0,0,0.4352839364706287,2.426966501161328,1.1245521815937958,5.620856816128503,13.495590449680414,4,5.846619394583187,3.1578703703703703,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.841297195906158,9290.899417435594,6.443697499232711
12,88,4,5,0,0.0,0.0,15.99896654838198,4.866072650225333,10.980440795846906,3.0,4.913922788243679,4.906660462830851,0,3,10,2,5,0,0,0.4352839364706287,2.426966501161328,1.10926023000444,5.620856816128503,13.459315950934991,4,5.859539007268555,3.1627802690582967,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.042316714396963,2013.3470719021286,5.860120913598763
12,88,4,5,0,0.0,0.0,15.99896654838198,4.8709872929934805,10.985353273480198,3.0,4.8930116253517335,4.885526982836517,0,3,10,2,5,0,0,0.4352839364706287,2.8352147916251917,1.3449624903999555,5.830072639424371,13.459315950934991,4,5.878610749024191,3.1699844306049823,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.751336945865148,5851.513689822,5.928117992693874
6,24,1,1,0,0.0,0.0,15.994917395813914,4.748752892980059,8.775319855722719,0.0,4.194362254044083,3.702623224950296,0,0,5,1,1,0,0,0.1422588984322123,0.9010475702906076,0.4280889898432668,1.0504768156519495,12.581353227643142,3,4.123093975508087,3.3227272727272728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9146067356815237,73.63976559796441,3.999999999999999
18,79,5,4,0,0.0,0.0,15.997956152962306,4.841988907274113,10.844815454006481,2.0,4.715217712059147,4.661981190469275,0,1,15,3,4,0,0,0.5940616244306552,2.5236033621142737,1.2614321379225246,5.547955082617697,13.87618060362781,4,5.7139390548655715,2.8739654333008766,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-13.869760084815164,581.5352374722323,4.847100403606252
18,79,4,3,0,4.0,0.0,19.00142887816514,4.189644754409792,10.837160324664133,2.0,5.0577735800446275,5.057754305174954,0,1,14,4,7,0,1,0.7659864266592383,4.484542726343439,2.4805580078513936,7.159855211971038,16.91576958053101,4,5.9595545454621375,2.9365679824561397,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-14.611198694347873,731.4992566926558,6.823908740944318
18,75,5,3,0,2.0,0.0,18.999415880387264,4.231189300537119,10.831292909284432,2.0,4.9924167085642495,4.886889764139584,0,1,15,3,4,0,0,0.6604057801533205,2.8968294860719683,1.31937891384829,5.721822469457619,16.129787351739992,4,5.7698822763607245,2.8761540330417885,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-11.556082890763175,957.648490701188,5.88941028970075
18,79,4,3,0,2.0,0.0,18.99941605375773,4.189655862808227,10.848534971138019,2.0,5.011095748820359,4.9072198145411345,0,1,14,4,7,0,1,0.6539599243875184,3.9071924571538132,2.354569850181651,6.546161419503669,15.31785881093539,4,5.8077670441340965,2.8901836158192094,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.235767480693045,701.7539814607907,6.366531544420412
18,76,4,3,0,2.0,0.0,18.999415764424374,4.189651065826404,10.843621161824188,2.0,5.022819088670494,4.91997609088663,0,1,14,4,6,1,0,0.6604057801533205,2.896829486071968,1.4061366963080688,5.721822469457619,15.545679124885151,4,5.7698822763607245,2.885567632850241,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-11.698872022091336,577.31044848121,6.236572006437062
18,71,4,4,0,3.0,0.0,19.000422175838636,2.9525721311569155,10.832381741336468,2.0,5.402424914369295,4.768125877913531,0,1,15,3,4,0,0,0.5591923205480106,3.5842635338940942,1.0777689798083256,5.065937853610112,17.53512425572988,4,5.636796516542151,2.827670511534603,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.846495729825287,829.4719118838278,4.676335464391898
18,70,4,3,0,3.0,0.0,19.000421165694846,3.5861442623138404,10.833084757709141,2.0,5.395618190161617,4.768125877362976,0,1,14,4,5,0,0,0.5419334221157983,3.329842187964188,1.1127220120125685,5.9324676270362975,16.96398597864766,4,5.628744583081922,2.8262397750511252,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.861958892786076,23922.809436665077,4.909036923404269
18,78,5,3,0,3.0,0.0,19.00126696918275,3.7851678334371166,10.84704791916701,2.0,5.383463181967051,4.758322085166324,0,1,14,4,5,0,0,0.5768027259984428,3.765898272299273,1.3839108017461181,6.832788877080534,16.751744351367627,4,5.7884299487164865,2.853921124206709,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.828263419351387,600.5795225159384,5.505845405981556
18,75,5,3,0,3.0,0.0,19.00126656543573,3.9864631742451646,10.842045829463427,2.0,5.090237195390002,4.942444290022289,0,1,15,3,4,0,0,0.6821608709654834,2.9891285195036232,1.3412651162737501,6.724889776713543,17.014107594086024,4,5.8256313078188295,2.914922525439408,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-11.42811078552736,823.2484396442818,5.252588192113576
18,75,5,3,0,2.0,0.0,18.999415880387264,4.189649787902838,10.842312359531526,2.0,4.992440320460231,4.886889764139576,0,1,15,3,4,0,0,0.6604057801533205,2.896829486071968,1.31937891384829,5.721822469457619,16.129787351739992,4,5.7698822763607245,2.885567632850241,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-11.698872022091336,577.31044848121,5.705533773838407
18,75,5,3,0,2.0,0.0,19.00061219678449,4.0092182614088,10.842223440968251,2.0,4.991672107294988,4.886344776661579,0,1,15,3,4,0,0,0.6604057801533205,2.806399133307405,1.295150249990625,6.040403292844684,16.129787351739992,4,5.749790995863756,2.8824203667953667,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-11.851968340432716,577.5562841436033,5.002176919254273
18,75,5,3,0,2.0,0.0,18.999415880387264,3.9978396329705896,10.842401230538917,2.0,5.048319193661667,4.8054994718026265,0,1,15,3,4,0,0,0.6604057801533205,2.790883737673373,1.3024997012965438,6.189129524169588,16.129787351739992,4,5.745004389197782,2.891560086872587,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-13.77181868483719,583.8746768413613,5.241088107602026
18,75,5,3,0,1.0,0.0,18.99840955136209,4.020594951668482,10.842578844204915,2.0,4.919592799078197,4.728132972907684,0,1,15,3,4,0,0,0.6184693926651096,2.608154351477155,1.2563848350134188,5.5163769674541125,15.053691039917474,4,5.662526358140849,2.8575654582074517,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-13.752954980681587,608.8043631155907,4.9344202852715515
18,83,5,5,0,0.0,0.0,15.99896779608357,4.909715518951416,10.846963478842301,2.0,4.721413729709745,4.668516944727116,0,1,15,3,4,0,0,0.6205480615303037,2.7277275073462053,1.329473519666502,5.934808614045847,14.19258435668988,4,5.850764665004848,2.926305130513051,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-13.134099728885289,555.4055833834649,4.437945170343621
6,41,1,2,1,3.0,0.0,31.97207221514177,3.657635498046872,11.725680181638939,2.0,5.503814899567645,4.844033435488195,0,1,6,2,4,1,0,0.5297872664723273,2.6505072538105923,0.9230342444293214,4.790059326358668,21.534772034549675,4,5.148583999347233,3.4148284313725488,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.665097890651285,168.34779104914512,4.221848749616356
18,79,3,4,0,0.0,0.0,15.997954082593449,5.674500273352511,11.141695033021977,2.0,4.821469880419215,4.7988625834817356,0,2,13,5,3,0,0,0.40525765455518137,2.2898895256885017,1.1308897975394123,5.279971693022157,12.814341245193448,4,6.132719938949507,3.8517161683713614,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-14.31991080541687,682.5054498479519,7.251811972993798
18,76,3,4,0,0.0,0.0,15.997953062767124,5.651819887332896,10.960327409089585,2.0,4.808566125435536,4.7854995585045055,0,2,13,5,3,0,0,0.5122957420865292,2.2898895256885017,1.1308897975394123,5.279971693022157,12.968379711108993,4,6.110774194676979,3.8766527664768105,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,-37.29636519478059,684.4121103567726,7.200659450546419
18,79,3,4,0,0.0,0.0,15.997954077215619,5.544896678078208,11.24538989682534,2.0,4.8214693635369725,4.798863233247415,0,2,13,5,3,0,0,0.40525765455518137,2.2898895256885017,1.1308897975394123,5.279971693022157,12.814341245193448,4,6.132719938949507,3.832949647335423,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-11.464377075403814,865.015317804731,7.0506099933550885
18,76,3,4,0,0.0,0.0,15.997953057392,5.522225040829895,11.064020318571027,2.0,4.808565624867397,4.78550018848337,0,2,13,5,3,0,0,0.5122957420865291,2.2898895256885017,1.130889797539412,5.279971693022157,12.968379711108993,4,6.110774194676979,3.857146474878444,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,-10.376844803984222,893.2667539342223,6.950781977329817
18,83,4,5,1,0.0,0.0,31.972073193042625,5.67366216225922,12.592630235923789,4.0,5.110103365923198,4.8023628603365145,0,2,14,4,4,0,0,0.5663955686752153,3.3527186112289677,1.4417940794313369,6.80674932807024,16.173670940112466,4,6.161207321695078,3.9537228057014255,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,-13.416829485312249,665.8067373744271,6.801342913045577
18,79,3,4,0,1.0,0.0,18.99840991551344,4.0460322159096425,11.14098423594808,2.0,5.071177505131342,4.840966268103075,0,2,13,5,3,0,0,0.4777779452221045,2.5785646602833143,1.1938838763742834,5.688219983486019,14.335488119188154,4,6.193129066745068,3.8659722222222217,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-17.568098933202446,838.5809818853697,6.581698708680253
18,79,4,5,1,0.0,0.0,31.972073092478148,5.648725459573165,11.794637177104896,4.0,5.029190069969014,4.7167082703673575,0,2,14,4,2,0,0,0.3803913347111422,3.7170827358303646,1.5772017355065102,6.954413593506514,16.500485138610152,4,6.081647971165961,4.096370604147881,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.15474813590795,652.0138201020626,7.5376020021010435
21,74,3,4,0,0.0,0.0,15.997953062767111,5.647070640250129,10.915524628536572,2.0,4.743498998822218,4.7160251725322615,0,2,15,5,3,0,0,0.6787807370074512,2.5785646602833143,1.2325213637375547,5.574021316289572,13.055709994200043,4,6.506741187884464,6.116974094418053,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,-26.22633529092695,669.929529990367,6.280668713016273
18,76,3,4,0,1.0,0.0,18.99840977074568,4.04532382540501,10.959616687564948,2.0,5.055497953976769,4.828472820632174,0,2,13,5,3,0,0,0.5848160327534523,2.5785646602833148,1.1938838763742834,5.688219983486019,14.535329740647516,4,6.17248317212152,3.890711599366588,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,-13.136059613684118,727.2360464669598,6.130768280269022
18,70,3,3,0,0.0,0.0,15.99694269188806,5.078915711790045,10.859403689209607,2.0,4.583384634648931,4.5503895946014765,1,2,13,5,2,0,0,0.38922014707769176,2.221848143944525,1.0780737678101782,4.8500622452241275,12.602502291930428,4,6.004195661461711,4.275586353944563,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.348035014650426,717.6015343836171,6.051098239029787
21,74,3,4,0,0.0,0.0,15.997953062767111,5.517481430031763,11.019212958803479,2.0,4.743500073600055,4.716023634939266,0,2,15,5,3,0,0,0.6787807370074513,2.5785646602833143,1.2325213637375547,5.5740213162895715,13.055709994200043,4,6.506741187884464,6.073735851377952,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,-10.418598552673187,839.5411402539038,6.000869458712629
29,87,6,3,0,0.0,0.0,15.996952672423287,5.594111054799489,10.903772992066637,2.0,4.698507742240305,4.670636639845183,0,3,19,6,3,0,0,0.6450102080897208,2.7593056225097894,1.3421242785374987,6.074732717665778,13.188153071157876,4,6.652096606694262,7.718132003955175,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-14.443947342632804,842.5618006931546,5.901010360598823
18,69,3,4,0,0.0,0.0,15.997950001005275,5.3188387165055175,10.823222079210622,2.0,4.746225537728449,4.719254626336278,0,2,14,4,2,0,0,0.40914900638920015,2.3063991333074063,1.069276033726838,4.743569172930013,13.383674232079828,4,5.8118892159820525,3.9055134680134684,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.326952023496544,764.9573877179762,5.801068130067789
18,80,4,5,1,0.0,0.0,31.972073142757804,5.662326786763352,12.22988216171621,4.0,5.098718633187508,4.7890127574829195,0,2,14,4,4,0,0,0.6836378708581993,3.352718611228967,1.4417940794313369,6.8067493280702385,16.410703849483358,4,6.148468295917647,4.045432692307692,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-15.54942444343316,656.034585300604,5.751046384504293
18,72,3,4,0,0.0,0.0,15.997951019287214,5.0229160529835655,10.842871497670592,2.0,4.730392850011037,4.7042917616873785,0,2,14,4,2,0,0,0.38922014707769176,2.221848143944525,1.062781816220822,4.8500622452241275,13.205568716396652,4,5.8801837634182785,3.899120469083156,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.348035014650426,717.6015343836171,5.601018933341868
18,79,4,5,1,0.0,0.0,31.972073092478148,5.648725459573165,11.794637177104896,4.0,5.029190069969014,4.7167082703673575,0,2,14,4,2,0,0,0.3803913347111422,3.7170827358303646,1.5772017355065102,6.954413593506514,16.500485138610152,4,6.081647971165961,4.096370604147881,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.15474813590795,652.0138201020626,7.823908740944318
18,43,4,2,1,0.0,0.0,31.97267804118888,6.657303920175477,10.85504811486733,2.0,4.847977795313704,4.020644658013783,0,1,12,2,1,0,0,0.33023007923914155,2.7046107226392,0.9151138741588368,3.2577112223935774,18.63157650538402,0,6.1934483005865655,10.452321462087086,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-9.24574716003373,251.5298515222224,4.619788758288394
18,40,4,2,1,0.0,0.0,31.972677990452503,6.6350823974609385,10.226315800660933,2.0,4.828628026770021,4.0131356865893455,0,1,13,1,0,0,0,0.2838147828279847,2.5063659408089496,0.7819408565460605,2.6578858174420117,19.190672293141088,0,6.147599863383692,10.658367465614885,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.519633561305145,221.30435066846024,3.397940008672037
18,40,4,2,1,0.0,1.0,34.968854054979985,6.657663782379083,11.204296010452492,2.0,4.857780885994896,4.024067201463116,0,1,13,1,0,0,0,0.33023007923914155,2.7046107226392,0.9344397245384248,3.2577112223935774,23.84509772129215,0,6.1934483005865655,10.452321462087086,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-9.24574716003373,251.5298515222224,4.795880017344074
18,40,4,2,1,0.0,0.0,78.91833746894528,6.658240528663077,11.782795140237914,2.0,4.857776791737668,4.02402293818953,0,1,13,1,0,0,0,0.33023007923914155,2.7046107226392,1.054249661618351,3.2577112223935774,29.692497618557468,0,6.1934483005865655,10.452321462087086,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-9.24574716003373,251.5298515222224,4.5228787452803365
18,40,4,2,1,1.0,0.0,31.972678068556405,4.834907005845468,10.180824292821097,2.0,4.8596056258182045,4.687706401195191,0,1,13,1,0,0,0,0.33023007923914155,2.7046107226392,0.8253307794204285,3.2577112223935774,21.72025812956333,0,6.1934483005865655,10.452321462087086,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-9.24574716003373,251.5298515222224,3.9586073148417746
18,44,4,3,1,0.0,0.0,31.97267810461721,5.158448309149817,10.775924015552604,2.0,4.8479998135386015,4.02110718347848,0,1,13,1,0,0,0,0.3103012199276332,2.635575128910351,0.8297018719603093,3.2291157431846087,19.458218807629287,0,6.242040855823432,10.18378160360679,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-7.472834483043567,399.28878084584886,4.161150909262744
24,50,4,2,1,0.0,0.0,31.97267829494705,6.6582490513986405,11.804390645738986,2.0,4.833702800112773,4.020504345231489,0,1,17,3,0,0,0,0.36039797265996265,2.771657892398305,0.926278423843467,3.6181732603747463,17.378986836381824,0,6.678302805705645,12.5951645421436,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,-5.937426634774102,282.40722579373323,3.2218487496163566
18,47,4,2,1,0.0,0.0,31.972678142676873,5.56771783662685,11.368796014420962,3.0,4.7951848996595325,4.000359294011531,0,2,13,2,0,0,0,0.3103012199276332,2.635575128910351,0.8728383794773962,3.1803002067157,17.937821715883004,3,6.273643222361804,10.088761613175675,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-7.27701546573375,250.74990718551965,3.2441251443275085
18,34,4,2,0,0.0,0.0,78.91833743267318,4.155274749234692,10.304032149789904,1.0,4.775512664494341,4.027095739472827,0,1,13,1,0,0,0,0.3214012668725921,1.4466999810139998,0.6813015389131334,3.1618718140424047,27.412605020248197,0,6.151202268880553,11.005824212356794,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.997708854547296,201.43608713560081,3.2218487496163566
18,34,4,0,0,0.0,0.0,78.91833740086891,6.530557699742662,10.24653225741508,0.0,4.030131150616759,3.879425290812984,0,1,13,1,0,0,0,0.35015893855064995,1.2129861445882282,0.662572799630501,2.7887498959140733,23.570448578450538,0,6.068787212664932,11.356369637915131,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-7.435898078019206,478.7106776504969,3.2218487496163566
18,42,4,1,0,0.0,0.0,15.994921442290424,4.3566691694147766,9.693056749137725,1.0,4.526273765842614,4.027341156171142,0,2,12,2,2,0,0,0.33023007923914155,1.5521988413232422,0.6143345351023226,2.8939327586249037,13.318030523358214,0,6.1559853777139235,10.570072588582676,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-14.538205725495953,207.48620282596596,3.2218487496163566
18,46,4,2,1,0.0,0.0,31.97267809193035,6.657950451234115,11.729466957102456,2.0,4.835349935529641,4.017247317232668,0,1,12,2,1,0,0,0.3214012668725921,2.646058718131772,1.0125791030541162,4.745779661020173,18.124692857116425,0,6.2184133492631695,10.165788130326703,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-6.537794545866633,653.9793564637828,3.0
18,51,5,2,1,0.0,0.0,31.972678199085866,6.011340545654291,10.857342541527796,2.0,4.856315740315962,4.0248628715976205,0,1,12,2,1,0,0,0.3675295590052001,3.2046107226392007,1.2132562711588086,4.298151336913458,17.964030269613218,0,6.355402116719376,10.588683378681178,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-7.794670957116611,1032.2938180695144,4.823908740944318
18,46,4,2,1,0.0,0.0,31.97267809193035,6.596125020024207,10.859962041380246,2.0,4.865600536694599,4.028065556012768,0,1,11,3,2,0,0,0.4027503699060648,2.909729079856004,1.0482868917716133,3.755079656038717,18.124692857116425,0,6.263338737010487,10.484534551056337,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-10.49910892779953,235.87795409585536,3.6595558851598815
24,53,4,2,1,0.0,0.0,31.972678345714087,6.663708300354575,10.858134640106123,2.0,4.847977795326787,4.048915030279865,0,1,16,4,1,0,0,0.4264551241040792,3.0379440559725337,1.0817805408255037,4.2005202639756405,16.99028769369574,0,6.6951420264457955,14.897236825025962,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.313160584629754,559.7971545276184,4.721246399047169
18,53,4,3,1,0.0,0.0,31.972678256876105,4.059015689746054,10.857256659075745,2.0,4.959873155770413,4.0674748713553575,0,1,11,3,2,0,0,0.3783426016716104,2.908734867871132,1.0329650043565948,3.690723924285797,18.01809892344087,3,6.339642556626082,10.3438623046875,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-5.8167808782928105,348.12307969347984,4.431798275933005
18,49,4,4,1,0.0,0.0,31.972678269567123,6.1116892767756745,10.857987188266666,2.0,4.961175876894121,4.077673838914828,0,1,12,2,3,0,0,0.5246643992688774,3.0379440559725337,1.0329650043565948,4.15726809331,19.379093404577645,0,6.465269535773142,10.02649773316062,0.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,-12.031855582492096,719.9615126920468,4.6777807052660805
18,51,5,2,1,0.0,0.0,31.972678199085866,6.3218309326171775,10.864228596264153,2.0,4.85631574021552,4.025774149389767,0,1,12,2,1,0,0,0.3675295590052001,3.1434429162817747,1.1921058446609758,4.199483602824328,17.964030269613218,0,6.337655033198116,10.252313893312104,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-7.560650652359199,276.4795614269956,3.4989407377822483
0,82,3,4,1,0.0,0.0,31.972072672313338,5.05109316270306,10.80577355601733,3.0,5.022744618990911,5.007894699595664,0,3,0,0,8,3,0,0.0,2.381314090437936,1.5359630981587884,3.9170495433319066,15.040785376390707,8,4.07753744390572,1.1767241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.197269630992723,363.2821026970696,5.853871964321763
0,75,3,4,0,0.0,0.0,15.997943907426446,4.872573733651014,10.613505794570006,3.0,4.999988413766724,4.984545290362468,0,3,0,0,8,3,0,0.0,2.450349684166785,1.5782385928402292,4.025942855683773,12.92955968957028,8,3.8712010109078916,1.194300518134715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.558808698172152,381.65649224223677,5.431798275933003
0,78,3,4,0,0.0,0.0,15.997944922638151,5.047605496231778,10.692100856168516,3.0,4.963624407330344,4.950719214593421,0,3,0,0,8,3,0,0.0,2.5465747290317227,1.6844808540780711,4.888756248724094,12.769026014061776,8,3.951243718581428,1.1888619854721552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.814235857276593,370.14709172977933,5.619788758288393
0,73,3,4,0,0.0,0.0,15.997943907426455,4.843481952168654,10.85986525448764,3.0,5.1327151348571824,5.118878963672233,0,3,0,0,5,2,0,0.0,1.922528237833872,1.050417146507316,3.872356272592042,13.075187488265774,4,4.0943445622220995,1.1781376518218625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.153231887171505,311.3873373424862,5.795880017344077
0,76,3,4,0,0.0,0.0,15.997944922638176,4.854817164963788,10.882537401356617,3.0,5.139947982550546,5.126193905177722,0,3,0,0,5,2,0,0.0,1.922528237833872,1.0504171465073158,3.872356272592042,12.906473555035062,4,4.110873864173311,1.1742574257425742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.47969606246604,381.0196016358831,6.229147988357855
0,73,3,4,0,0.0,0.0,15.997943907426455,4.849905025730815,10.56816277270464,3.0,5.167737797972657,5.15429167099604,0,3,0,0,4,1,0,0.0,1.633853103239059,0.7617420119125029,3.523191546026265,13.075187488265774,4,4.02535169073515,1.178343949044586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.633396758466414,371.3077788885344,5.1191864077192095
0,79,3,4,0,0.0,0.0,15.997945938361037,4.860484584061948,10.893873630879938,3.0,5.146631705115174,5.1329526355583415,0,3,0,0,5,2,0,0.0,1.922528237833872,1.050417146507316,3.872356272592042,12.747509210239313,4,4.127134385045092,1.1689320388349516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.106164692309124,539.3470250461744,6.6020599913279625
0,82,3,4,0,0.0,0.0,15.997946954595545,4.866151994400174,10.905209861157058,3.0,5.152826339536032,5.139216251324916,0,3,0,0,5,2,0,0.0,1.922528237833872,1.050417146507316,3.872356272592042,12.59744616724402,4,4.143134726391533,1.1653992395437265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.6744370791981575,500.41145119222915,5.67778070526608
0,79,3,4,0,0.0,0.0,15.997945938361061,5.056012713278591,10.96113205174979,3.0,5.096305418687943,5.084900058302906,0,3,0,0,5,2,0,0.0,2.018753282698809,1.1566594077451575,4.735169665632363,12.747509210239313,4,4.158883083359672,1.1694599627560522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.140074154519287,455.2630969885706,5.602059991327962
0,82,3,4,0,0.0,0.0,15.997946954595553,5.056366981013632,10.972468275085989,3.0,5.104133596405354,5.0928099807406015,0,3,0,0,5,2,0,0.0,2.018753282698809,1.1566594077451575,4.735169665632363,12.59744616724402,4,4.174387269895637,1.1645338208409506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.678129008906329,514.622644254214,6.823908740944318
18,80,4,4,1,3.0,0.0,31.97207326189845,3.5864539794921817,12.49421279311127,3.0,5.444439888945993,5.107826964627559,0,1,14,4,7,0,0,0.4854451919426294,4.2624678734183785,1.3411876466953538,7.35611069499462,19.26232449632252,4,6.117546385579059,3.5989670283806343,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,-6.044388067029079,994.9331981313312,8.301029995663981
21,77,5,3,0,3.0,0.0,19.000423073788397,3.586424034118647,11.114928129074894,2.0,5.436914268903111,4.784957117914912,0,2,14,4,6,0,0,0.7690711439825736,3.6700490966840738,1.2306955695771316,7.370665065633527,16.812405085031177,4,6.637442319675832,5.671003139750506,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,-5.2381609015153865,1392.4502492072593,7.721246399047171
17,80,6,4,1,0.0,0.0,31.972073040892624,5.365079299707081,12.494016364023269,3.0,5.105255504160626,4.786122459125335,0,3,10,3,8,0,0,0.586037423708175,2.9562290475684656,1.2053636519541338,5.979270558488605,16.779765548655384,4,5.992245492091054,3.532364081996435,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,-5.4993721633669175,506.4318782684296,8.0
